종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"352480","씨앤씨인터내셔널","KOSDAQ","벤처기업부",,"032004","기타 화학제품 제조업","12",,"10013941","100","1001394100","원(KRW)","배은철,배수아(각자 대표이사)","031-8006-1600","경기도 화성시 삼성1로5길 39 "
"245450","씨앤에스링크","KONEX","일반기업부",,"032604","통신 및 방송 장비 제조업","12","하이증권","1579960","500","789980000","원(KRW)","안상태","070-8786-6458","경기도 성남시 중원구 갈마치로288번길 1412층 1206호(상대원동, 성남에스케이브이1타워) "
"264660","씨앤지하이테크","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"9627896","500","4813948000","원(KRW)","홍사문, 홍중선 (각자 대표이사)","031-659-9803","경기도 안성시 원곡면 승량길 162 &nbsp"
"352700","씨앤투스","KOSDAQ","우량기업부",,"031309","기타 섬유제품 제조업","12",,"27276899","500","14336649500","원(KRW)","하춘욱","02-585-5915","부산광역시 강서구 녹산산업중로192번길 24 "
"458870","씨어스테크놀로지","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"12293880","500","6146940000","원(KRW)","이영신","031-8023-9811","경기도 평택시 진위면 동부대로 291-13 "
"297090","씨에스베어링","KOSDAQ","중견기업부",,"032901","일반 목적용 기계 제조업","12",,"27270000","500","13635000000","원(KRW)","방성훈","055-589-9100","서울특별시 강남구 언주로 723 8층(논현동) "
"112610","씨에스윈드","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"42171403","500","21085701500","원(KRW)","황규득","02-6480-1800","서울특별시 강남구 언주로 723 -"
"900120","씨엑스아이","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","06",,"288232166","0.05","14411608","미국달러(USD)","린진성","86-1395-0486-047","P.O. Box 902, Grand Cayman, KY1-1103, Cayman Islands Third Floor, Century Yard, Cricket Square "
"359090","씨엔알리서치","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"56380891","100","5638089100","원(KRW)","윤문태",,"서울특별시 강남구 역삼로 412 (대치동, 씨엔알빌딩)"
"286000","씨엔티드림","KONEX","일반기업부",,"032004","기타 화학제품 제조업","12","NH투자증권","5677706","500","2838853000","원(KRW)","안태우","0415208946","충청남도 천안시 서북구 백석공단7로 60 "
"115530","씨엔플러스","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"67963000","100","6796300000","원(KRW)","정상옥","032-813-0970","경기도 시흥시 시화벤처로 305 B동(정왕동)"
"115480","씨유메디칼","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"48224558","500","24112279000","원(KRW)","김형수","033-747-7657","강원도 원주시  문막읍 동화공단로 130-1 "
"340810","씨유박스","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"10597863","500","5323930500","원(KRW)","남운성","02-6277-7800","서울특별시 강남구 테헤란로22길 12 "
"376290","씨유테크","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"17657500","500","8828750000","원(KRW)","백영현","031-686-8400","경기도 평택시 청북읍 현곡산단로93번길 6 "
"189330","씨이랩","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"6092284","500","3046142000","원(KRW)","이우영","02-2039-3147","서울특별시 강남구 언주로 617 3,4층 (논현동) "
"096530","씨젠","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"52225994","500","26112997000","원(KRW)","천종윤, 이대훈 각자대표이사","02-2240-4000","서울특별시 송파구 오금로 91(방이동) 7층 "
"101240","씨큐브","KOSDAQ","벤처기업부",,"032001","기초 화학물질 제조업","12",,"10340947","500","5170473500","원(KRW)","임광수","043-531-2500","충청북도 진천군  진천읍 성중로 144 시큐브 "
"060590","씨티씨바이오","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"24181020","500","12090510000","원(KRW)","이민구, 조창선 (공동대표이사)","070-4033-0200","경기도 화성시 동탄첨단산업1로 27 금강펜테리움IX타워 A동 901호"
"308170","씨티알모빌리티","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"8610000","500","4305000000","원(KRW)","이동옥, 강태룡","052-290-1300","울산광역시 북구 모듈화산업로 115 "
"260930","씨티케이","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"19341591","500","9670795500","원(KRW)","정인용","02-6283-7200","서울특별시 서초구 효령로 234 씨티케이코스메틱스"
"052300","씨티프라퍼티","KOSDAQ","중견기업부",,"074608","상품 종합 도매업","12",,"132651430","500","66325715000","원(KRW)","최진욱","02-6237-9784","서울특별시 강남구 도산대로 414 14층(청담동, 한성청담빌딩) "
"413630","씨피시스템","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"38703425","100","3870342500","원(KRW)","김경민, 김혜정","051-868-4356","부산광역시 기장군 정관면 정관상곡1길 27-37 (정관읍 매학리)"
"013990","아가방컴퍼니","KOSDAQ","우량기업부",,"074604","생활용품 도매업","12",,"32887536","500","16443768000","원(KRW)","신상국","02-527-1300","서울특별시 강남구 테헤란로 207 아가방빌딩 "
"123860","아나패스","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"12123415","500","6084915000","원(KRW)","이경호","02-6922-7400","서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층, 7층"
"025980","아난티","KOSDAQ","우량기업부",,"095501","일반 및 생활 숙박시설 운영업","12",,"88629478","100","9162947800","원(KRW)","이만규","02-6742-1500","충청북도 진천군  백곡면 배티로 818-105 "
"008700","아남전자","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"77124820","500","38562410000","원(KRW)","공동대표이사 : 유성준, 박준구","02-6424-4700","서울특별시 구로구 디지털로27가길 27아남빌딩 "
"125210","아모그린텍","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"16496790","500","8248395000","원(KRW)","양성철, 김병규(각자대표)","031-987-3383","경기도 김포시 통진읍 김포대로1950번길 91 "
"002790","아모레G","KOSPI",,,"032004","기타 화학제품 제조업","12",,"82458180","500","47997075000","원(KRW)","서경배, 이상목","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"090430","아모레퍼시픽","KOSPI",,,"032004","기타 화학제품 제조업","12",,"58492759","500","34525294500","원(KRW)","서경배, 김승환","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"357580","아모센스","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","12",,"11220264","500","5624737000","원(KRW)","김인응","041-590-5700","충청남도 천안시 서북구 직산읍 모시리 308 천안 제4지방산업단지 19-1블럭"
"052710","아모텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"14615109","500","7307554500","원(KRW)","김병규","(031)989-0506","인천 남동구 남촌동 617 남동공단 5블럭 1롯트 "
"074430","아미노로직스","KOSDAQ","중견기업부",,"032101","기초 의약물질 제조업","12",,"87826844","100","8782684400","원(KRW)","오장석,오성석","02-761-4570","서울특별시 강남구 역삼로 151 삼오빌딩3층 301호 "
"092040","아미코젠","KOSDAQ","기술성장기업부","기술성장기업","031008","기타 식품 제조업","12",,"55018347","500","27509173500","원(KRW)","표쩌","055-759-6161","경상남도 진주시 문산읍 월아산로950번길 14-10 아미코젠 문산 1공장 "
"083930","아바코","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"14912798","500","7998252500","원(KRW)","김광현","053-583-8150","대구 달서구 월암동 1107번지 "
"149950","아바텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"15607500","500","8153750000","원(KRW)","박명섭","053-592-4060","대구광역시 달서구 달서대로 85길 100 "
"036010","아비코전자","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"13292934","500","6896467000","원(KRW)","김창수","031-730-5114","경기도 성남시 중원구  둔촌대로388번길 31 "
"002030","아세아","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"2115648","5000","10955120000","원(KRW)","이훈범, 오기호","02-527-6582","서울특별시 강남구  논현로 430 아세아타워빌딩 14층"
"183190","아세아시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"38501886","500","19479045000","원(KRW)","임경태, 김웅종","02-527-6582","서울 강남구 역삼2동 726 아세아타워빌딩 14층 "
"002310","아세아제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"44782510","1000","44782510000","원(KRW)","유승환, 이현탁","02-527-6882","서울특별시 강남구  논현로 430 "
"050860","아세아텍","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","06",,"22500000","500","11250000000","원(KRW)","김신길, 김은수 (각자대표)","053-580-7777","대구 달성군 유가면 금리 168"
"012170","아센디오","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"103569488","500","51784744000","원(KRW)","한승일","02-1544-0332","서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)"
"136410","아셈스","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"11019106","500","5671183000","원(KRW)","장지상","051-713-3904","부산광역시 사하구 을숙도대로873번길 31 "
"246720","아스타","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"13370300","500","6685150000","원(KRW)","조응준, 김양선 (각자대표이사)","031-888-9596","경기도 수원시 영통구 광교로 145, 11층(이의동, 차세대융합기술연구원 에이동) "
"067390","아스트","KOSDAQ","투자주의환기종목(소속부없음)",,"033103","항공기,우주선 및 부품 제조업","12",,"325380101","500","162942050500","원(KRW)","김두일","055-851-7000","경상남도 사천시 사남면 공단1로 23-65 &nbsp"
"159010","아스플로","KOSDAQ","벤처기업부",,"032901","일반 목적용 기계 제조업","12",,"13334739","500","6667369500","원(KRW)","강두홍","031-352-2301","경기도 화성시 정남면 정남산단로 38 "
"127710","아시아경제","KOSDAQ","우량기업부",,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"34904082","500","17452041000","원(KRW)","마영민, 우병현(각자대표이사)","02-2200-2197","서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp"
"267850","아시아나IDT","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11100000","500","5550000000","원(KRW)","김응철","02-6303-3037","서울특별시 종로구 우정국로 26 에이동 21층, 22층(표시층 23층, 25층)
(공평동, 센트로폴리스)"
"020560","아시아나항공","KOSPI",,,"085101","항공 여객 운송업","12",,"74411764","5000","372058820000","원(KRW)","원유석","02-2669-3114","서울특별시 강서구  오정로 443-83 "
"154030","아시아종묘","KOSDAQ","벤처기업부",,"010101","작물 재배업","09",,"11120839","500","5560419500","원(KRW)","류경오","02-443-4303","서울특별시 송파구 양재대로 932 가락몰 업무동 11층 08호 "
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"35174194","500","17587097000","원(KRW)","최영욱, 나현수(각자대표)","02-571-2432","서울특별시 강남구 테헤란로86길 13 12층 (대치동, 대경타워) "
"143160","아이디스","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"10716390","500","5358195000","원(KRW)","김영달","031-723-5097","대전 유성구 관평동 1301"
"054800","아이디스홀딩스","KOSDAQ","우량기업부",,"137106","기타 전문 서비스업","12",,"10347756","500","5173878000","원(KRW)","김영달","042-933-9677","대전 유성구 관평동 1301 "
"332370","아이디피","KOSDAQ","중견기업부",,"032603","컴퓨터 및 주변장치 제조업","12",,"13273726","500","6636863000","원(KRW)","노현철","02-6099-3700","서울특별시 구로구 디지털로33길 50, 601 "
"122900","아이마켓코리아","KOSPI",,,"074608","상품 종합 도매업","12",,"33428840","500","18166670000","원(KRW)","남인봉","02-3708-5678","서울특별시 강남구 삼성로 512 삼성동빌딩 16층"
"339950","아이비김영","KOSDAQ","중견기업부",,"168505","일반 교습 학원","12",,"44946655","100","4494665500","원(KRW)","김석철","02-3456-8013","서울특별시 서초구 강남대로 279 4,5층(서초동, 백향빌딩)"
"099190","아이센스","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"27637273","500","13818636500","원(KRW)","차근식, 남학현(각자 대표이사)","02-916-6191","서울특별시 서초구 반포대로28길 43 아이센스 빌딩"
"289010","아이스크림에듀","KOSDAQ","중견기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"12864037","500","6432018500","원(KRW)","이윤석","02-1544-0910","서울특별시 서초구 매헌로 16 하이브랜드빌딩 16층, 18층 "
"214430","아이쓰리시스템","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"7106760","500","3580660000","원(KRW)","정한","070-4162-0781","대전광역시 유성구 테크노5로 69 "
"040910","아이씨디","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"18574275","500","9287137500","원(KRW)","이승호","031-678-3333","경기도 안성시  대덕면 만세로 274 "
"368600","아이씨에이치","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","12",,"17538346","500","8769173000","원(KRW)","김영훈","070-4187-2061","경기도 군포시 벌새전리길 13(당정동) "
"456010","아이씨티케이","KOSDAQ","기술성장기업부","기술성장기업","032601","반도체 제조업","12",,"13212496","500","6606248000","원(KRW)","이정원","025690010","서울특별시 강남구 강남대로84길 16 비1층, 7층, 13층, 14층(역삼동, 제이스타워)"
"052860","아이앤씨","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"17862854","500","8931427000","원(KRW)","박창일","031-696-3300","경기도 성남시 분당구 판교로255번길 24 "
"010780","아이에스동서","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"30186976","500","15446303000","원(KRW)","이준길, 남병옥","02-3218-6701","서울특별시 강남구 학동로 231 6,7,8,9,10층"
"069920","아이에스이커머스","KOSDAQ","중견기업부",,"074709","무점포 소매업","12",,"35194116","500","17597058000","원(KRW)","박찬하, 이승철(각자 대표이사)","02-2191-3500","서울특별시 강남구 삼성로 633 (삼성동, 삼광빌딩)"
"038880","아이에이","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"315334702","100","31533470200","원(KRW)","김동진, 이용준, 레이먼김
(공동대표이사)","02-3015-1300","서울특별시 송파구  송파대로22길 5-23  "
"307180","아이엘사이언스","KOSDAQ","벤처기업부",,"032804","전구 및 조명장치 제조업","12",,"26701698","100","2670169800","원(KRW)","송성근, 오성호, 신금성 (각자 대표)","031-757-5100","충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장"
"101390","아이엠","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"9984581","500","4992290500","원(KRW)","김태동","031-231-3114","경기도 용인시 기흥구 기흥로 58-1 기흥ICT밸리A동 4층(구갈동) "
"461030","아이엠비디엑스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"14017750","100","1401775000","원(KRW)","김태유","02-6951-2906","서울특별시 금천구 가산디지털1로 131 A동 21층(가산동, BYCHIGHCITY) &nbsp"
"456570","아이엠지티","KONEX","일반기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12","DB금투","4943485","500","2471742500","원(KRW)","이학종","031-994-7077","경기도 성남시 분당구 돌마로 172 "
"451220","아이엠티","KOSDAQ","기술성장기업부","기술성장기업","032902","특수 목적용 기계 제조업","12",,"7874611","500","3937305500","원(KRW)","최재성","031-8047-3400","경기도 수원시 영통구 신원로 306 1동 8층"
"447690","아이오바이오","KONEX","일반기업부",,"032701","의료용 기기 제조업","12","한국증권","2564067","500","1282033500","원(KRW)","윤홍철","02-561-5101","서울특별시 강남구 테헤란로4길 38, 8층 &nbsp"
"078860","아이오케이","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"9184282","500","4592141000","원(KRW)","김민수 (단독대표이사)","02-6743-5600","서울특별시 마포구 월드컵북로8길 25 2층 "
"090150","아이윈","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"41875293","500","20937646500","원(KRW)","신규진, 조병호(각자대표이사)","051-711-2222","부산광역시 기장군  장안읍 장안산단9로 110 "
"123010","아이윈플러스","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","12",,"32658542","500","16329271000","원(KRW)","이준식","043-218-7866","충청북도 청주시 흥덕구 옥산면 과학산업1로 114 &nbsp"
"031310","아이즈비전","KOSDAQ","우량기업부",,"106102","전기 통신업","12",,"22843356","500","11421678000","원(KRW)","김상우, 최순종(각자 대표이사)","02-6330-5088","서울특별시 강남구 강남대로 556 17층 "
"185490","아이진","KOSDAQ","벤처기업부",,"137001","자연과학 및 공학 연구개발업","12",,"27029784","500","13514892000","원(KRW)","최석근","02-322-1687","경기도 의왕시 양지편2로 13 2층 "
"059100","아이컴포넌트","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"7070860","500","3535430000","원(KRW)","김양국","031-653-5990","경기도 평택시 팽성읍 추팔산단1길 23 "
"149010","아이케이세미콘","KONEX","일반기업부",,"032601","반도체 제조업","12","미래에셋증권","3120000","500","1560000000","원(KRW)","윤경덕","02-3153-7090","서울특별시 마포구 성암로 179 8층 (상암동,한샘상암)"
"262840","아이퀘스트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19290000","100","1929000000","원(KRW)","김순모","02-2162-8413","서울특별시 구로구 디지털로34길 55 407호 "
"175250","아이큐어","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"37558368","500","18779184000","원(KRW)","이영석","02-6959-6909","서울특별시 강남구 봉은사로104길 10 7층 "
"052460","아이크래프트","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"14607936","500","7303968000","원(KRW)","박우진, 서익수(각자 대표이사)","(02)541-0474","서울특별시 강남구 테헤란로44길 8 아이콘역삼 7층 및 8층 "
"119830","아이텍","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"21434297","500","10717148500","원(KRW)","이장혁","031-436-2302","경기도 화성시 동탄면 동탄산단4길 9-15 -"
"052770","아이톡시","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"48096018","500","24048009000","원(KRW)","전봉규","02-6207-7111","서울특별시 강남구 도산대로 427 파모소빌딩 4층 "
"124500","아이티센","KOSDAQ","투자주의환기종목(소속부없음)",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"23204527","500","11602263500","원(KRW)","강진모","02-3497-8300","서울특별시 서초구 반포대로13 아이티센빌딩 "
"372800","아이티아이즈","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"6026990","500","3013495000","원(KRW)","이성남","02-783-2970","서울특별시 영등포구 은행로 37, 5층 "
"084850","아이티엠반도체","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"22682934","500","11572700000","원(KRW)","나혁휘","043-270-6700","충청북도 청주시 청원구 오창읍 양청3길 60 "
"114840","아이패밀리에스씨","KOSDAQ","벤처기업부",,"032004","기타 화학제품 제조업","12",,"17201944","500","8600972000","원(KRW)","김태욱, 김성현","02-540-4112","서울특별시 송파구 동남로 122 문정동, COLLECTED 빌딩 "
"027360","아주IB투자","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"120945406","500","60472703000","원(KRW)","김지원","02-3451-9200","서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층 "
"139990","아주스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"26452189","500","13226094500","원(KRW)","이학연","054-714-3657","경상북도 구미시 4공단로 321 "
"032080","아즈텍WB","KOSDAQ","중견기업부",,"031304","섬유제품 염색, 정리 및 마무리 가공업","12",,"21491029","500","10745514500","원(KRW)","허 재 명","051 -202 -3101","부산광역시 사하구 하신번영로 99 "
"013310","아진산업","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"38806582","500","19403291000","원(KRW)","서중호","053-856-9100","경상북도 경산시 진량읍 공단8로26길 40 &nbsp"
"059120","아진엑스텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"9748596","500","5071428500","원(KRW)","김창호","053-593-3700","대구광역시 달서구 성서공단로11길 27 &nbsp"
"158430","아톤","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"22602474","100","2260247400","원(KRW)","김종서, 우길수(각자 대표이사)","02-786-4273","서울특별시 영등포구 여의대로 108 파크원타워1 26층"
"321820","아티스트유나이티드","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"13366460","500","6683230000","원(KRW)","이태성","02-2038-3266","서울특별시 강남구 도산대로 430 3층(청담동) "
"149300","아퓨어스","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","키움증권","43486252","500","21743126000","원(KRW)","최선덕","031-683-0643","경기도 평택시 청북읍 한산길 44 "
"102950","아하","KONEX","일반기업부",,"032602","전자부품 제조업","12","신영증권","13121903","500","6923823000","원(KRW)","구기도, 엄창옥","031-8048-7100","경기도 김포시 양촌읍 황금로109번길 67 &nbsp"
"001540","안국약품","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"13042420","500","6521210000","원(KRW)","원덕권","02  -3289-4221","경기도 과천시 과천대로7길 12 (갈현동) 프리즘스퀘어2 A동 "
"053800","안랩","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"10013855","500","5182644500","원(KRW)","강석균","031-722-8000","경기도 성남시 분당구  판교역로 220  "
"251280","안지오랩","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","대신증권","2989678","500","1494839000","원(KRW)","김민영","042-867-5785","대전광역시 유성구 테크노3로 65 "
"065660","안트로젠","KOSDAQ","기술성장기업부","기술성장기업","074607","기타 전문 도매업","12",,"9731373","500","4865686500","원(KRW)","이성구, 김미형(각자대표)","02-2104-0391","서울특별시 금천구 디지털로 130, 405호(가산동, 남성플라자) &nbsp"
"297570","알로이스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"34621218","100","3462121800","원(KRW)","권충식","070-8680-5501","경기도 성남시 중원구 양현로405번길 4-5 6층"
"001780","알루코","KOSPI",,,"032402","1차 비철금속 제조업","12",,"96830132","500","48415066000","원(KRW)","박진우","042-605-8300","대전광역시 대덕구  대화로119번길 31 "
"260660","알리코제약","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"15327021","500","7663510500","원(KRW)","이항구","02-585-0004","서울특별시 서초구 바우뫼로27길 7-21 (양재동)"
"354320","알멕","KOSDAQ","기술성장기업부","이익미실현기업","032402","1차 비철금속 제조업","12",,"6391381","500","3195690500","원(KRW)","신상호","055-260-0400","경상남도 창원시 성산구 공단로 148 "
"361570","알비더블유","KOSDAQ","중견기업부",,"105902","오디오물 출판 및 원판 녹음업","12",,"28635291","500","14394193500","원(KRW)","김진우, 김도훈","02-517-5748","서울특별시 광진구 자양로 129 12층(자양동, 알비더블유타워)"
"131370","알서포트","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"53267083","100","5326708300","원(KRW)","서형수","070-7011-3900","서울특별시 강동구 고덕비즈밸리로2가길 12 - "
"140670","알에스오토메이션","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"9303140","500","4651570000","원(KRW)","강덕현","031-685-9300","경기도 평택시 진위면 진위산단로 38 "
"096610","알에프세미","KOSDAQ","투자주의환기종목(소속부없음)",,"032601","반도체 제조업","12",,"17386411","500","8693205500","원(KRW)","반재용","042-823-9682","전북특별자치도 완주군 봉동읍 완주산단6로 12 알에프세미 전주1공장"
"061040","알에프텍","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"32089259","500","16044629500","원(KRW)","이진형","070-4264-7609","경기도 용인시 처인구  원삼면 죽양대로1763번길 60 알에프텍 "
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"7391186","500","3823244500","원(KRW)","이효종","031-376-5400","경기도 화성시 동탄면 동탄산단9길 11 "
"347860","알체라","KOSDAQ","투자주의환기종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"22019668","500","11009834000","원(KRW)","황영규","031-697-8962","경기도 성남시 분당구 판교로256번길 25 7층(삼평동) "
"196170","알테오젠","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"53148528","500","26574264000","원(KRW)","박순재","042-384-8780","대전광역시 유성구 유성대로1628번길 62 (전민동 461-38번지)"
"123750","알톤","KOSDAQ","투자주의환기종목(소속부없음)",,"033109","그외 기타 운송장비 제조업","12",,"12746297","500","6373148500","원(KRW)","김신성","031-727-9100","경기도 성남시 분당구 판교로256번길 25 (삼평동, 제씨동) 8층 "
"085810","알티캐스트","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"29685769","500","15218656500","원(KRW)","서정규","02-2007-7700","서울특별시 서초구 반포대로 27파크빌딩 6층 "
"117670","알파홀딩스","KOSDAQ","관리종목(소속부없음)",,"032601","반도체 제조업","12",,"39940137","500","20277783000","원(KRW)","김종인, 최진규","02-6009-5700","경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마) "
"314140","알피바이오","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"8666361","500","4333180500","원(KRW)","윤재훈, 박재경","02-2002-9715","서울특별시 강남구 삼성로 634 "
"291650","압타머사이언스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"16980252","500","8490126000","원(KRW)","한동일","031-786-0317","경기도 성남시 분당구 판교로228번길 15 3동 301호(삼평동, 판교세븐벤처밸리1) "
"293780","압타바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"22298866","500","11149433000","원(KRW)","이수진","031-365-3693","경기도 용인시 기흥구 흥덕1로 13 타워동 에이504호(영덕동, 흥덕아이티밸리) "
"018250","애경산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26409935","1000","26409935000","원(KRW)","채동석, 김상준","02-768-2000","서울특별시 마포구 양화로 188 -"
"161000","애경케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"48648709","500","24324354500",,"표경원","02-6078-3000","서울특별시 마포구 양화로 188 9층(동교동) "
"390110","애니메디솔루션","KONEX","일반기업부",,"032701","의료용 기기 제조업","12","신한증권","9087297","500","4543648500","원(KRW)","김국배","02-6951-1311","경기도 하남시 하남대로 947 하남테크노밸리유원센터 B동 1504호"
"196300","애니젠","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 제조업","12",,"6003387","500","3001693500","원(KRW)","김재일","062-714-1166","광주광역시 북구 첨단과기로 333 광주테크노파크 시험생산동 206호 &nbsp"
"310200","애니플러스","KOSDAQ","우량기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"45520979","100","4552097900","원(KRW)","전승택","070-7162-3715","서울특별시 영등포구 국제금융로 10 28층(여의도동, Three IFC) "
"299910","애닉","KOSDAQ","관리종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"4721384","500","2360692000","원(KRW)","김제봉","02-6954-0889","서울특별시 강남구 강남대로 636 6층"
"179530","애드바이오텍","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"9140444","500","4570222000","원(KRW)","정홍걸","033-261-4907","강원도 춘천시 동내면 거두단지1길 39 &nbsp"
