종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"007610","선도전기","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"18000000","500","9000000000","원(KRW)","권  혁","031-491-2284","경기도 안산시 단원구 시화벤처로 444 (성곡동)"
"136490","선진","KOSPI",,,"031008","동물용 사료 및 조제식품 제조업","12",,"23779604","500","11889802000","원(KRW)","이범권","031-637-1180","경기도 이천시  대월면 사동로 76 "
"014910","성문전자","KOSPI",,,"032602","전자부품 제조업","12",,"22460985","500","11530492500","원(KRW)","신준섭","031-650-2800","경기도 평택시  세교산단로 61 "
"003080","성보화학","KOSPI",,,"032003","비료, 농약 및 살균, 살충제 제조업","12",,"20020000","500","10010000000","원(KRW)","윤정선","02-3789-3800","경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사"
"004980","성신양회","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"24516073","5000","128508590000","원(KRW)","한인호","02-3782-7000","서울특별시 종로구  인사동5길 29 "
"011300","성안머티리얼스","KOSPI",,,"031302","직물직조 및 직물제품 제조업","12",,"70551785","500","35275892500","원(KRW)","성동훈, 이준영(각자 대표이사)","053-382-4772","대구광역시 북구  검단동로 35 (검단동)"
"000180","성창기업지주","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"69751600","500","36000000000","원(KRW)","우인석","051-260-3333","부산광역시 사하구  다대로 627 (다대동)"
"002420","세기상사","KOSPI",,,"074707","연료 소매업","12",,"5558848","500","2779424000","원(KRW)","조영준","02-3393-3500","서울특별시 중구 퇴계로 212 "
"004360","세방","KOSPI",,,"084903","도로 화물 운송업","12",,"19308690","500","11498970000","원(KRW)","최종일","051-630-5300","부산광역시 남구 우암로 127 (감만동)"
"004490","세방전지","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"14000000","500","7000000000","원(KRW)","대표이사 김대웅","02-3451-6201","서울특별시 강남구 선릉로 433 "
"001430","세아베스틸지주","KOSPI",,,"032401","1차 철강 제조업","12",,"35862119","5000","219310595000","원(KRW)","이태성, 김수호","02-6970-2021","서울시 마포구 양화로 45 "
"306200","세아제강","KOSPI",,,"032401","1차 철강 제조업","12",,"2836300","5000","14181500000","원(KRW)","이휘령, 홍만기","02-6970-1000","서울특별시 마포구 양화로 45 "
"003030","세아제강지주","KOSPI",,,"116409","기타 금융업","12",,"4141657","5000","20708285000","원(KRW)","이주성, 조영빈","02-6970-1421","서울시마포구 양화로 45 "
"019440","세아특수강","KOSPI",,,"032401","1차 철강 제조업","12",,"8570000","5000","42850000000","원(KRW)","이강현","054-285-4771","경상북도 포항시 남구  괴동로 40 "
"058650","세아홀딩스","KOSPI",,,"032401","1차 철강 제조업","12",,"4000000","5000","20000000000","원(KRW)","이태성, 양영주","02-6970-0110","서울특별시 마포구 양화로 45 "
"013000","세우글로벌","KOSPI",,,"074607","기타 전문 도매업","12",,"28705031","500","14352515500","원(KRW)","안백순","032-868-1100","인천광역시 남구 염전로261번길 26-48 "
"091090","세원이앤씨","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"43180255","500","21590127500","원(KRW)","김동화, 송의준 (각자대표)","055-269-7000","경상남도 창원시 성산구 공단로 211 -"
"021820","세원정공","KOSPI",,,"033003","자동차 신품 부품 제조업","06",,"10000000","500","5000000000","원(KRW)","장제상","053-582-5161","대구광역시 달서구 달서대로 554 "
"067830","세이브존I&C","KOSPI",,,"074701","종합 소매업","12",,"41040895","1000","41040895000","원(KRW)","이상준","032-320-9032","서울특별시 노원구  한글비석로 57 (하계동)"
"075580","세진중공업","KOSPI",,,"033101","선박 및 보트 건조업","12",,"56849456","500","31224728000","원(KRW)","최양환","052-231-8000","울산광역시 울주군 온산읍 당월로 216-18 "
"068270","셀트리온","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"216993223","1000","220422960000","원(KRW)","기우성, 김형기, 서진석","032-850-5000","인천광역시 연수구 아카데미로 23 "
"336370","솔루스첨단소재","KOSPI",,,"032602","전자부품 제조업","12",,"70217344","100","9090440600","원(KRW)","진대제, 곽근만(각자 대표이사)","031-8039-6301","전라북도 익산시 서동로 627 -"
"248070","솔루엠","KOSPI",,,"032602","전자부품 제조업","12",,"50005551","500","25002775500","원(KRW)","전성호","1588-0502","경기도 용인시 기흥구 구성로 357, 에이동 6층(청덕동, 용인테크노벨리) "
"004430","송원산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"24000000","500","12000000000","원(KRW)","김충식 대표이사","052-273-9841","울산광역시 남구  장생포로 83"
"126720","수산인더스트리","KOSPI",,,"064202","건물설비 설치 공사업","12",,"14286000","200","2857200000","원(KRW)","한봉섭,김병현(각자대표)","02-514-1541","충청남도 천안시 서북구 천일고3길 47 "
"017550","수산중공업","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"62399130","500","31199565000","원(KRW)","양희준, 정보윤(각자대표)","031-352-7733","경기도 화성시  양감면 정문송산로 260 "
"053210","스카이라이프","KOSPI",,,"106002","텔레비전 방송업","12",,"47522955","2500","119554915000","원(KRW)","최영범","02-2003-3000","서울특별시 마포구 매봉산로 758층, 9층 "
"204210","스타리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"7826815","5000","39134075000","원(KRW)","장정성","02-6253-5911","서울특별시 성동구 아차산로 113 9층(성수동2가, 삼진빌딩)"
"026890","스틱인베스트먼트","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"41678175","500","20839087500","원(KRW)","곽동걸, 곽대환","02-3404-7800","서울특별시 강남구 테헤란로78길 12 MSA빌딩"
"134790","시디즈","KOSPI",,,"033201","가구 제조업","12",,"2000000","500","1000000000","원(KRW)","강성문","02-3400-6339","경기도 평택시 세교산단로 67-20 (주)시디즈"
"016590","신대양제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"40297820","500","20148910000","원(KRW)","권혁홍, 이상천(각자 대표이사)","031-494-7911","경기도 안산시 단원구 별망로 129 -"
"029530","신도리코","KOSPI",,,"032603","컴퓨터 및 주변장치 제조업","12",,"10080029","5000","50400145000","원(KRW)","서동규, 박동안(공동 대표이사)","02-460-1114","서울특별시 성동구  성수이로24길 3 (주)신도리코"
"004970","신라교역","KOSPI",,,"010301","어로 어업","12",,"16000000","500","8000000000","원(KRW)","김호운","02-3434-9900","서울특별시 강동구 고덕비즈밸리로6길 30 -"
"011930","신성이엔지","KOSPI",,,"032601","반도체 제조업","12",,"205848151","500","103034075500","원(KRW)","이지선","02-6312-1000","경기도 과천시 과천대로7길 20 A타워 14층,15층 "
"005390","신성통상","KOSPI",,,"074607","기타 전문 도매업","06",,"143708390","500","71854195000","원(KRW)","대표이사 염태순","02-3709-9000","서울특별시 강동구 풍성로63길 84(둔촌동) "
"004170","신세계","KOSPI",,,"074701","종합 소매업","12",,"9845181","5000","49225905000","원(KRW)","박주형","02-727-1234","서울특별시 중구  소공로 63 (충무로1가) 신세계백화점건물 (주)신세계"
"035510","신세계 I&C","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"17200000","500","8600000000","원(KRW)","형태준","02-3397-1234","서울특별시 중구 남대문시장10길 2 21층(회현동1가, 메사빌딩)"
"034300","신세계건설","KOSPI",,,"064101","건물 건설업","12",,"7760554","5000","38802770000","원(KRW)","허병훈","02-3406-6620","서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)"
"031430","신세계인터내셔날","KOSPI",,,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"35700000","1000","35700000000","원(KRW)","윌리엄 김(KIM WILLIAM PAK)","02-6979-1234","서울특별시 강남구 도산대로 449 -"
"031440","신세계푸드","KOSPI",,,"095601","음식점업","12",,"3872480","5000","19362400000","원(KRW)","송현석","02-3397-6000","서울특별시 성동구 성수일로 56 성수동BY센터 4-7층(성수동2가, 백영 성수빌딩)"
"006880","신송홀딩스","KOSPI",,,"074602","산업용 농·축산물 및 동·식물 도매업","12",,"11828858","500","5914429000","원(KRW)","조갑주","027801400","서울특별시 영등포구 여의나루로 53-1 "
"005800","신영와코루","KOSPI",,,"031401","봉제의복 제조업","12",,"9000000","500","4500000000","원(KRW)","이의평, 이성원","02-818-5114","서울특별시 금천구  가산디지털1로 104 (주)신영와코루"
"001720","신영증권","KOSPI",,,"116601","금융 지원 서비스업","03",,"16440000","5000","82200000000","원(KRW)","원종석, 황성엽","02-2004-9000","서울특별시 영등포구 국제금융로8길 16 (여의도동, 신영증권빌딩)"
"009270","신원","KOSPI",,,"031401","봉제의복 제조업","12",,"102586356","500","51293178000","원(KRW)","박정주","02-3274-5000","서울특별시 마포구  독막로 328 신원빌딩"
"002700","신일전자","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"71047521","500","35523760500","원(KRW)","정윤석","02-2081-3420","충청남도 천안시 서북구 입장면 연곡길 308 -"
"002870","신풍","KOSPI",,,"074607","기타 전문 도매업","12",,"34958700","500","17479350000","원(KRW)","정학헌","02-2156-7521","경기도 평택시 포승읍 평택항로268번길 155 - "
"019170","신풍제약","KOSPI",,,"032102","의약품 제조업","12",,"52984990","500","27592495000","원(KRW)","유 제 만","031-491-6191","경기도 안산시 단원구 원시로 7 "
"404990","신한서부티엔디리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"55955884","1000","55955884000","원(KRW)","승만호","02-2158-7400","서울특별시 중구 세종대로 136 4층, 6층 (태평로1가, 서울파이낸스센터) "
"293940","신한알파리츠","KOSPI",,,"126801","부동산 임대 및 공급업","03",,"88100123","1000","88100123000","원(KRW)","이준구","02-2158-7400","서울특별시 중구 세종대로 136 4층, 6층(태평로1가, 서울파이낸스센터) "
"055550","신한지주","KOSPI",,,"116409","기타 금융업","12",,"509393214","5000","2695586060000","원(KRW)","진옥동","02-6360-3000","서울특별시 중구 세종대로9길 20 태평로2가"
"004080","신흥","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"9500000","500","6733070000","원(KRW)","이용익","02-6366-2000","서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀"
"102280","쌍방울","KOSPI",,,"031401","봉제의복 제조업","12",,"262592129","500","131296064500","원(KRW)","이형석","02-3485-6000","서울특별시 중구 퇴계로 390 - "
"003410","쌍용C&E","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"443786866","100","50385959500","원(KRW)","홍사승, 이현준 (각자)대표집행임원","02-2270-5114","서울특별시 중구 수표로 34 씨티센터타워 7~9층"
"004770","써니전자","KOSPI",,,"032602","전자부품 제조업","12",,"36702884","500","19301442000","원(KRW)","차상권","043-853-1760","충청북도 충주시  목행산단2로 59 "
"403550","쏘카","KOSPI",,,"147601","운송장비 임대업","12",,"32794652","100","3279465200","원(KRW)","박재욱","07047053315","제주특별자치도 제주시 연미길 42 (오라삼동) "
"004920","씨아이테크","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"50065793","500","25032896500","원(KRW)","김대영","02-410-9606","서울특별시 송파구 양재대로 932 가락몰 업무동 11층 동관"
"112610","씨에스윈드","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"42171403","500","21085701500","원(KRW)","황규득","02-6480-1800","서울특별시 강남구 언주로 723 -"
"308170","씨티알모빌리티","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"8610000","500","4305000000","원(KRW)","이동옥, 강태룡","052-290-1300","울산광역시 북구 모듈화산업로 115 "
"008700","아남전자","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"77124820","500","38562410000","원(KRW)","공동대표이사 : 유성준, 박준구","02-6424-4700","서울특별시 구로구 디지털로27가길 27아남빌딩 "
"002790","아모레G","KOSPI",,,"032004","기타 화학제품 제조업","12",,"82458180","500","47997075000","원(KRW)","서경배, 이상목","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"090430","아모레퍼시픽","KOSPI",,,"032004","기타 화학제품 제조업","12",,"58492759","500","34525294500","원(KRW)","서경배, 김승환","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"002030","아세아","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"2115648","5000","10955120000","원(KRW)","이훈범, 오기호","02-527-6582","서울특별시 강남구  논현로 430 아세아타워빌딩 14층"
"183190","아세아시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"38501886","500","19479045000","원(KRW)","임경태, 김웅종","02-527-6582","서울 강남구 역삼2동 726 아세아타워빌딩 14층 "
"002310","아세아제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"44782510","1000","44782510000","원(KRW)","유승환, 이현탁","02-527-6882","서울특별시 강남구  논현로 430 "
"012170","아센디오","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"103569488","500","51784744000","원(KRW)","한승일","02-1544-0332","서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)"
"267850","아시아나IDT","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11100000","500","5550000000","원(KRW)","김응철","02-6303-3037","서울특별시 종로구 우정국로 26 에이동 21층, 22층(표시층 23층, 25층)
(공평동, 센트로폴리스)"
"020560","아시아나항공","KOSPI",,,"085101","항공 여객 운송업","12",,"74411764","5000","372058820000","원(KRW)","원유석","02-2669-3114","서울특별시 강서구  오정로 443-83 "
"122900","아이마켓코리아","KOSPI",,,"074608","상품 종합 도매업","12",,"33428840","500","18166670000","원(KRW)","남인봉","02-3708-5678","서울특별시 강남구 삼성로 512 삼성동빌딩 16층"
"010780","아이에스동서","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"30186976","500","15446303000","원(KRW)","이준길, 남병옥","02-3218-6701","서울특별시 강남구 학동로 231 6,7,8,9,10층"
"139990","아주스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"26452189","500","13226094500","원(KRW)","이학연","054-714-3657","경상북도 구미시 4공단로 321 "
"001780","알루코","KOSPI",,,"032402","1차 비철금속 제조업","12",,"96681632","500","48340816000","원(KRW)","박진우","042-605-8300","대전광역시 대덕구  대화로119번길 31 "
"018250","애경산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26409935","1000","26409935000","원(KRW)","채동석, 김상준","02-768-2000","서울특별시 마포구 양화로 188 -"
"161000","애경케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"48648709","500","24324354500",,"표경원","02-6078-3000","서울특별시 마포구 양화로 188 9층(동교동) "
"011090","에넥스","KOSPI",,,"033201","가구 제조업","12",,"59991641","500","29995820500","원(KRW)","박진규","02-2185-2000","서울특별시 서초구 서초대로73길 40(서초동) "
"137310","에스디바이오센서","KOSPI",,,"032701","의료용 기기 제조업","12",,"124477353","500","62239087500","원(KRW)","이효근,허태영","031-300-0400","경기도 수원시 영통구 덕영대로1556번길 16 씨동 4층, 5층 "
"118000","에스메디","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"142777363","500","71388681500","원(KRW)","신범용","2194-3535","경기도 화성시 병점중앙로 156 202호(진안동, 드림빌딩)"
"005850","에스엘","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"46448520","500","23224260000","원(KRW)","이성엽,김한영","053-850-8511","대구광역시 북구 검단공단로 32 - "
"010580","에스엠벡셀","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"111251760","500","55625880000","원(KRW)","유병선, 최세환(각자대표)","041-529-7714","충청남도 아산시 도고면 도고면로 48-15 (주)지코"
"012750","에스원","KOSPI",,,"147503","경비, 경호 및 탐정업","12",,"37999178","500","18999589000","원(KRW)","남궁범, 하나오카 타쿠로","00-1588-3112","서울 중구 순화동 168 에스원빌딩 17층 총무팀"
"033530","에스제이지세종","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"27820961","500","13910480500","원(KRW)","최정연, 이동원 (각자 대표이사)","052-219-1699","울산광역시 북구 공단길 4 (효문동)"
"023960","에쓰씨엔지니어링","KOSPI",,,"064102","토목 건설업","12",,"32861366","500","16430683000","원(KRW)","김건우","02-2167-9090","서울특별시 강서구 공항대로 396 7,8층"
"298690","에어부산","KOSPI",,,"085101","항공 여객 운송업","12",,"116640000","1000","116640000000","원(KRW)","두성국","1666-3060","부산광역시 강서구 유통단지1로57번가길 6 "
"140910","에이리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"4463032","5000","22315160000","원(KRW)","김종국 (단독 대표이사)","02-2077-5800","서울특별시 강남구 언주로 711 9층(논현동, 건설공제조합)"
"078520","에이블씨엔씨","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26014161","500","13516729500","원(KRW)","신유정","02-2199-0123","서울특별시 중구 남대문로 78 7층(명동1가, 타임워크명동빌딩)"
"015260","에이엔피","KOSPI",,,"032602","전자부품 제조업","12",,"45116894","500","22558447000","원(KRW)","전운관","032-676-9700","인천광역시 남동구 남동대로 248 (주)에이엔피"
"007460","에이프로젠","KOSPI",,,"032509","기타 금속 가공제품 제조업","12",,"267837258","500","133918629000","원(KRW)","김재섭","031-782-3433","경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545, 비1층 (상대원동, 한라시그마밸리)"
"003060","에이프로젠바이오로직스","KOSPI",,,"032102","의약품 제조업","12",,"66575468","500","33287734000","원(KRW)","김재섭, 김정출","02-561-4011","서울특별시 송파구 오금로19길 6 301호(방이동, 강호빌딩)"
"244920","에이플러스에셋","KOSPI",,,"116602","보험 및 연금관련 서비스업","12",,"22607693","500","11303846500","원(KRW)","곽근호, 황승목(각자대표)",,"서울특별시 강남구 테헤란로4길 14 14층(역삼동, 미림타워) "
"278470","에이피알","KOSPI",,,"032004","기타 화학제품 제조업","12",,"7620178","500","3810089000","원(KRW)","김병훈","070-4667-1770","서울특별시 송파구 올림픽로 300 36층(신천동, 롯데월드타워앤드롯데월드몰) "
"450080","에코프로머티","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"68985218","500","35120609000","원(KRW)","김병훈","054-720-2200","경상북도 포항시 북구 흥해읍 영일만산단남로75번길 15 "
"036570","엔씨소프트","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"21954022","500","10977011000","원(KRW)","김택진, 박병무 (공동대표이사)","02-2186-3300","서울특별시 강남구 테헤란로 509(삼성동) "
"085310","엔케이","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"79983352","500","39991676000","원(KRW)","천남주, 박제완","051-204-2211","부산광역시 강서구 과학산단로 194-11 (주)엔케이 "
"900140","엘브이엠씨홀딩스","KOSPI",,,"074501","자동차 판매업","12",,"171588411","0.25","42897103","미국달러(USD)","오세영, 노성석, 김선발 (각자 대표이사)","070-8615-4824","PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Islands "
"066970","엘앤에프","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"36294738","500","18147369000","원(KRW)","최수안","053-592-7300","대구광역시 달서구 이곡동로 11 "
"097520","엠씨넥스","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"17977732","500","9118563000","원(KRW)","민동욱","02-2025-3600","인천광역시 연수구 송도과학로16번길 13-39 엠씨넥스 타워 송도동, 엠씨넥스타워"
"014440","영보화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"20000000","500","10000000000","원(KRW)","김태훈","043-249-2000","충청북도 청주시 흥덕구 강내면 서부로 230-23 "
"111770","영원무역","KOSPI",,,"074608","상품 종합 도매업","12",,"44311468","500","22155734000","원(KRW)","성기학","390-6114","서울특별시 중구  만리재로 159 "
"009970","영원무역홀딩스","KOSPI",,,"116409","기타 금융업","12",,"13635592","500","6817796000","원(KRW)","성래은","02-390-6000","서울특별시 중구 만리재로 159 (주)영원무역"
"003520","영진약품","KOSPI",,,"032102","의약품 제조업","12",,"182892731","500","91446365500","원(KRW)","이기수","02-2041-8200","서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 2~3층"
"000670","영풍","KOSPI",,,"032402","1차 비철금속 제조업","12",,"1842040","5000","9210200000","원(KRW)","박영민, 배상윤","02-519-3314","서울특별시 강남구  강남대로 542 "
"006740","영풍제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"46482148","500","24397993000","원(KRW)","조상종","031-660-8200","경기도 평택시 진위면 서탄로 9 "
"012280","영화금속","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"51664505","500","27569082500","원(KRW)","최동윤(단독 대표이사)","055-551-7500","경상남도 창원시 진해구  남의로 57 (남양동) "
"012160","영흥","KOSPI",,,"032401","1차 철강 제조업","12",,"101310372","500","50655186000","원(KRW)","강근욱, 강희준 (각자대표이사)","02-2077-8500","충청남도 보령시 주교면 관창공단길 50 -"
"015360","예스코홀딩스","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"6000000","5000","30000000000","원(KRW)","구본혁, 이정철","02-3390-3010","서울특별시 용산구 한강대로 92 LS 용산타워 "
"007310","오뚜기","KOSPI",,,"031007","기타 식품 제조업","12",,"4007830","5000","20039150000","원(KRW)","함영준, 황성만","031-421-2122","경기도 안양시 동안구  흥안대로 405 "
"002630","오리엔트바이오","KOSPI",,,"032102","의약품 제조업","03",,"118583005","500","59291502500","원(KRW)","장재진","031-730-6036","경기 성남시 중원구 상대원동 143-1"
"271560","오리온","KOSPI",,,"031007","기타 식품 제조업","12",,"39536132","500","19768066000","원(KRW)","이승준","02-710-6000","서울특별시 용산구 백범로90다길 13 "
"001800","오리온홀딩스","KOSPI",,,"116409","기타 금융업","12",,"62645422","500","31322711000","원(KRW)","허인철","02-710-6000","서울특별시 용산구  백범로90다길 13 (주)오리온 "
"011690","와이투솔루션","KOSPI",,,"032601","반도체 제조업","12",,"36574394","2500","91435985000","원(KRW)","강석환","031-8084-3986","경기도 화성시 팔탄면 시청로 971 212호"
"070960","용평리조트","KOSPI",,,"095501","일반 및 생활 숙박시설 운영업","12",,"48133333","5000","240666665000","원(KRW)","신달순, 임학운 공동대표","033-330-8350","강원도 평창군  대관령면 올림픽로 715 "
"316140","우리금융지주","KOSPI",,,"116409","기타 금융업","12",,"742591501","5000","3802676300000","원(KRW)","임종룡","02-2125-2000","서울특별시 중구 소공로 51 "
"006980","우성","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"3090000","5000","15450000000","원(KRW)","한재규","042-670-1724","대전광역시 대덕구 한밭대로 1027 "
"017370","우신시스템","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"18314054","500","9157027000","원(KRW)","허우영","031-496-6114","서울특별시 영등포구  영등포로 20 "
"105840","우진","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"20323614","500","10161807000","원(KRW)","이재상, 백승한 각자대표","031-379-3114","경기도 화성시 동부대로970번길 110 "
"010400","우진아이엔에스","KOSPI",,,"064202","건물설비 설치 공사업","12",,"7622000","500","3811000000","원(KRW)","홍경모","02-535-7050","서울특별시 서초구 방배로 166 한승빌딩 3층 "
"049800","우진플라임","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"20000000","500","10000000000","원(KRW)","김익환","043-540-9000","충청북도 보은군 장안면 우진플라임로 100 본관동"
"016880","웅진","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"79927080","500","42213540000","원(KRW)","윤새봄, 이수영 각자대표","02-2076-4701","서울특별시 중구 청계천로 24 케이스퀘어 시티"
"095720","웅진씽크빅","KOSPI",,,"168501","초등 교육기관","12",,"115505985","500","58700796000","원(KRW)","이봉주","031-956-7000","경기도 파주시  회동길 20 "
"005820","원림","KOSPI",,,"031302","직물직조 및 직물제품 제조업","12",,"2297970","5000","11489850000","원(KRW)","신성엽","02-523-9236","서울특별시 서초구  남부순환로 2495 원림빌딩 9층 "
"010600","웰바이오텍","KOSPI",,,"074601","상품 중개업","12",,"90923407","500","45461703500","원(KRW)","김한국","02-6902-1300","서울특별시 강남구 영동대로106길 17 5층"
"008600","윌비스","KOSPI",,,"074604","생활용품 도매업","12",,"67236039","1000","72882179000","원(KRW)","임찬혁(대표집행임원), 송주호(대표집행임원)","041-529-5716","충청남도 천안시 동남구  만남로 76 "
"033270","유나이티드제약","KOSPI",,,"032102","의약품 제조업","12",,"16333822","500","8166911000","원(KRW)","강덕영","02  -516 -3041","세종특별자치시 전동면 노장리 404-10 "
"014830","유니드","KOSPI",,,"032001","기초 화학물질 제조업","12",,"6767600","5000","33838000000","원(KRW)","정의승, 이우일","02-3709-9500","서울특별시 중구  을지로5길 19 "
"446070","유니드비티플러스","KOSPI",,,"031601","제재 및 목재 가공업","12",,"10611215","1000","10611215000","원(KRW)","한상준","02-3709-6600","서울특별시 중구 서소문로 50 6층(중림동, 센트럴플레이스) "
"000910","유니온","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"15611619","500","7805809500","원(KRW)","이건영, 이우선","02-3455-8793","서울특별시 중구  소공로 94 OCI빌딩 13층"
"047400","유니온머티리얼","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"42000000","500","21000000000","원(KRW)","김진영, 이우선","055-580-4135","대구광역시 달서구  성서공단남로 151 "
"011330","유니켐","KOSPI",,,"031501","가죽, 가방 및 유사제품 제조업","12",,"96754880","500","48808091000","원(KRW)","정재형","031-491-3751","경기도 안산시 단원구 해봉로 38 "
"077500","유니퀘스트","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"21794015","500","11491026000","원(KRW)","앤드류김","031-708-9988","경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)"
"002920","유성기업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"25947500","500","12973750000","원(KRW)","류현석(대표이사)","02-564-2351","충청남도 아산시 둔포면 아산밸리동로 22 "
"000700","유수홀딩스","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"26041812","2500","65104530000","원(KRW)","송영규","02-6716-3000","서울특별시 영등포구 여의나루로 60 9층 (여의도동, 포스트타워)"
"003470","유안타증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"199596576","5000","1062543940000","원(KRW)","뤄즈펑","02-3770-2000","서울특별시 영등포구 국제금융로 39 여의도동 앵커원"
"072130","유엔젤","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"13195454","500","6597727000","원(KRW)","유지원","031-710-6200","경기도 성남시 분당구 황새울로240번길 3 "
"000220","유유제약","KOSPI",,,"032102","의약품 제조업","12",,"17032351","1000","20201681000","원(KRW)","유원상, 박노용(각자대표)","043-652-7981","충청북도 제천시  바이오밸리1로 94 "
"001200","유진투자증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"96866418","5000","537592090000","원(KRW)","유창수, 고경모(각자 대표)","02-368-6114","서울특별시 영등포구 국제금융로 24 (여의도동)"
"000100","유한양행","KOSPI",,,"032102","의약품 제조업","12",,"80209064","1000","81390004000","원(KRW)","대표이사 조욱제","02-828-0181","서울특별시 동작구  노량진로 74 "
"003460","유화증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"56702415","1000","74178840000","원(KRW)","고승일","02-3770-0100","서울특별시 영등포구  국제금융로2길 36 유화증권빌딩 "
"008730","율촌화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"24800000","500","14776380000","원(KRW)","송녹정,신동윤","02-822-0022","서울특별시 동작구 여의대방로 112 도연관 15층"
