종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"239610","에이치엘사이언스","KOSDAQ","우량기업부",,"031007","기타 식품 제조업","12",,"5392115","500","2696057500","원(KRW)","이해연","031-421-9903","경기도 화성시 봉담읍 동산재길 36 "
"462020","에이치엠씨제6호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4345000","100","434500000","원(KRW)","한웅","02-6106-2793","서울특별시 영등포구 국제금융로2길 28 &nbsp"
"148930","에이치와이티씨","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"10175213","500","5087606500","원(KRW)","성보경","031-8068-8099","경기도 군포시 산본로101번길 9-14  "
"044780","에이치케이","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"18505787","500","9252893500","원(KRW)","계명재","031-350-2800","경기도 화성시 양감면 사릅재길 117 "
"357230","에이치피오","KOSDAQ","중견기업부",,"031007","기타 식품 제조업","12",,"42089487","500","21044743500","원(KRW)","민택근","02-6391-2770","서울특별시 영등포구 양평로 115 -"
"355690","에이텀","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","06",,"5397220","500","2698610000","원(KRW)","한택수","031-495-8523","경기도 안산시 단원구 별망로677번길 19-15 "
"071670","에이테크솔루션","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"10000000","500","5000000000","원(KRW)","유영목","031-350-8167","경기도 화성시  정남면 가장로 277 "
"045660","에이텍","KOSDAQ","우량기업부",,"032603","컴퓨터 및 주변장치 제조업","12",,"8260000","500","4130000000","원(KRW)","신승영, 이상훈(각자 대표이사)","031-698-8800","경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩) "
"224110","에이텍모빌리티","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"5340000","500","2670000000","원(KRW)","신승영, 최성용(각자대표이사)","031-698-8745","경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩) "
"021080","에이티넘인베스트","KOSDAQ","우량기업부",,"116402","신탁업 및 집합투자업","12",,"48000000","500","24000000000","원(KRW)","신기천, 이승용(각자대표)","02  -555 -0781","서울 강남구 삼성동 168-26 제일빌딩 2층 "
"089530","에이티세미콘","KOSDAQ","관리종목(소속부없음)",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"96494927","500","48247463500","원(KRW)","김소정, 최재우","070-8802-9358","경기도 이천시 마장면 서이천로 138 - "
"200470","에이팩트","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"42362093","500","21181046500","원(KRW)","이성동","031-8046-1700","경기도 안성시 일죽면 서동대로 7280-26 &nbsp"
"262260","에이프로","KOSDAQ","우량기업부",,"032809","기타 전기장비 제조업","12",,"14468152","500","7234076000","원(KRW)","임종현","031-441-4001","경기도 군포시 엘에스로115번길 60 에이프로테크노피아빌딩 "
"397030","에이프릴바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"21721650","1000","21721650000","원(KRW)","차상훈","070-4027-7616","강원도 춘천시 강원대학길 1 의생명과학대학 B동 602호 "
"230240","에치에프알","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"13489026","500","6744513000","원(KRW)","정종민","031-712-7768","경기도 성남시 분당구 성남대로43번길 10 하나EZ타워 5층(구미동, 하나EZ타워)"
"230360","에코마케팅","KOSDAQ","우량기업부",,"137103","광고업","12",,"32068029","100","3295302900","원(KRW)","김철웅, 안보근(각자대표)","02-2182-1100","서울특별시 송파구 올림픽로35다길 42 한국루터회관 9,10,15층 "
"038870","에코바이오","KOSDAQ","중견기업부",,"147401","사업시설 유지·관리 서비스업","12",,"14014949","500","7007474500","원(KRW)","송효순","02-3483-2900","서울특별시 강서구 마곡중앙14로 38 5층 "
"097780","에코볼트","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"67730338","1000","70784607000","원(KRW)","김상엽","041-539-2500","충청남도 아산시 음봉면 산동로 433-31 -"
"448280","에코아이","KOSDAQ","중견기업부",,"137106","기타 전문 서비스업","12",,"9877043","500","4938521500","원(KRW)","이수복","02-6480-7300","서울특별시 영등포구 여의나루로 61 11층 "
"101360","에코앤드림","KOSDAQ","벤처기업부",,"032004","기타 화학제품 제조업","12",,"11455283","500","5727641500","원(KRW)","김민용","043-268-8588","충청북도 청주시 흥덕구 직지대로409번길 37 "
"128540","에코캡","KOSDAQ","벤처기업부",,"033003","자동차 신품 부품 제조업","12",,"26690460","100","2669046000","원(KRW)","김창규","052-264-1681","울산광역시 울주군 언양읍 반천반송산업로 137-66 "
"086520","에코프로","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"133138340","100","13313834000","원(KRW)","송호준","043-240-7700","충청북도 청주시 청원구 오창읍 과학산업2로 587-40 주식회사 에코프로 "
"247540","에코프로비엠","KOSDAQ","우량기업부",,"032802","일차전지 및 축전지 제조업","12",,"97801344","500","48940909000","원(KRW)","각자 대표이사 주재환, 최문호","043-240-7700","충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329 "
"383310","에코프로에이치엔","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"15304932","500","7652466000","원(KRW)","김종섭","043-240-7700","충청북도 청주시 청원구 오창읍 과학산업2로 587-40 "
"038110","에코플라스틱","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"41169370","500","20584685000","원(KRW)","이용철","054-770-3255","경상북도 경주시  공단로69번길 30 에코플라스틱(주) "
"073540","에프알텍","KOSDAQ","투자주의환기종목(소속부없음)",,"032604","통신 및 방송 장비 제조업","12",,"11400000","500","5700000000","원(KRW)","남재국","031-470-1515","경기도 의왕시 오봉산단1로 30 (이동) "
"064850","에프앤가이드","KOSDAQ","벤처기업부",,"106309","기타 정보 서비스업","12",,"12080000","500","6040000000","원(KRW)","이철순","02-769-7700","서울특별시 강서구 마곡중앙2로 61 "
"036810","에프에스티","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"21756789","500","10878394500","원(KRW)","장경빈","031-371-0900","경기도 화성시 동탄면 동탄산단6길 15-23 에프에스티"
"173940","에프엔씨엔터","KOSDAQ","중견기업부",,"189001","창작 및 예술관련 서비스업","12",,"15392808","500","7696404000","원(KRW)","한성호, 김유식","02-517-5426","서울시 강남구 청담동 111 "
"083500","에프엔에스테크","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"8575722","500","4287861000","원(KRW)","김팔곤, 양상재(공동대표)","041-584-4460","충청남도 천안시 서북구 직산읍 4산단2길 19 "
"054940","엑사이엔씨","KOSDAQ","중견기업부",,"064204","실내건축 및 건축마무리 공사업","12",,"33173548","500","16586774000","원(KRW)","김성후 (단독 대표이사)","02-3289-5100","서울특별시 구로구  디지털로 288 "
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"36365847","무액면","0","미국달러(USD)","최영호","1-732-873-4040","65 Clyde Road Suite A Somerset NJ 08873, USA "
"205100","엑셈","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"71963431","100","7196343100","원(KRW)","조종암, 고평석(각자대표)","02-6203-6300","서울특별시 강서구 마곡중앙8로5길 40 (마곡동 785-1, (주)엑셈) "
"356680","엑스게이트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"28543492","100","2854349200","원(KRW)","주갑수","070-4034-6410","서울특별시 강남구 영동대로85길 13, 5층(대치동, 송석빌딩) "
"070300","엑스큐어","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"7366074","500","3683037000","원(KRW)","정우천","031-689-3119","경기도 안양시 동안구 시민대로 317 5층(관양동, 대한스마트타워)"
"317770","엑스페릭스","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"22781606","500","11390803000","원(KRW)","윤상철","070-7775-2176","경기도 성남시 중원구 사기막골로62번길 37 1207호 (상대원동, 스타타워) "
"373200","엑스플러스","KOSDAQ","벤처기업부",,"033309","그외 기타 제품 제조업","12",,"75705657","100","7570565700","원(KRW)","윤상철","02-3446-7421","서울특별시 서초구 신반포로 308 6층(서초동, 하인크308빌딩) "
"092870","엑시콘","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"10848797","500","5424398500","원(KRW)","최명배, 박영우","031-639-9200","경기도 성남시 분당구 판교로 255번길 28, 7층(삼평동, 디에이치케이솔루션빌딩) &nbsp"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","기술성장기업","033309","그외 기타 제품 제조업","12",,"8506750","500","4253375000","원(KRW)","한정철","031-716-3670","충청북도 제천시 한방엑스포로 85, 85-1(왕암동) (주)엔바이오니아"
"067570","엔브이에이치코리아","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"42170000","500","22043495500","원(KRW)","구자겸, 이규양(각자대표)","054-779-1822","울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주) "
"236810","엔비티","KOSDAQ","기술성장기업부","기술성장기업","137103","광고업","12",,"16975426","100","1697542600","원(KRW)","박수근","070-8895-9156","서울특별시 서초구 서초대로38길 12 마제스타시티 타워원 14층 "
"333620","엔시스","KOSDAQ","벤처기업부",,"032809","기타 전기장비 제조업","12",,"10556344","100","1055634400","원(KRW)","진기수","041-568-7222","충청남도 아산시 음봉면 스마트산단3로 18 (주)엔시스 "
"101400","엔시트론","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"59186224","500","29593112000","원(KRW)","정인견","02-6340-1000","서울특별시 강남구 언주로148길 19 4층(논현동, 청호빌딩)"
"422040","엔에이치스팩23호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"7160000","100","716000000","원(KRW)","조규훈","02-2229-6498","서울특별시 영등포구 여의대로 108 파크원 NH금융타워(타워2) 8층"
"437780","엔에이치스팩24호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"5030000","100","503000000","원(KRW)","이인직","02-750-5742","서울특별시 영등포구 여의대로 108 파크원 NH금융타워 2 8층"
"438580","엔에이치스팩25호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"3020000","100","302000000","원(KRW)","경국현","027505777","서울특별시 영등포구 여의대로 108 "
"439410","엔에이치스팩26호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"8800000","100","880000000","원(KRW)","이정석","02-750-5742","서울특별시 영등포구 여의대로 108 NH금융타워"
"440820","엔에이치스팩27호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"7800000","100","780000000","원(KRW)","정정한","02-750-5777","서울특별시 영등포구 여의대로 108 NH금융타워"
"451700","엔에이치스팩29호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"14350000","100","1435000000","원(KRW)","박준우","02-750-5777","서울특별시 영등포구 여의대로 108 "
"466910","엔에이치스팩30호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"9100000","100","910000000","원(KRW)","조선희","02-750-5742","서울특별시 영등포구 여의대로 108(여의도동) "
"265740","엔에프씨","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"8931800","100","893180000","원(KRW)","유우영","032-831-1091","인천광역시 연수구 갯벌로145번길 15-8 &nbsp"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","기술성장기업","137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"12889227","1000","12889227000","원(KRW)","최대출","02-867-9798","서울특별시 구로구 디지털로 288 303호. 304호. 305호. 306호. 307호. 314호. 제지1층 제비 127호, 제지1층 제비 128호 (구로동, 대륭포스트타워1차)"
"455900","엔젤로보틱스","KOSDAQ","기술성장기업부","기술성장기업","032902","특수 목적용 기계 제조업","12",,"14945381","500","7472690500","원(KRW)","공경철","02-6376-5923","서울특별시 성동구 성수이로22길 37, 14층 1405호~1407호(성수동2가, 아크밸리지식산업센터) "
"419080","엔젯","KOSDAQ","기술성장기업부","기술성장기업","032902","특수 목적용 기계 제조업","12",,"10517817","500","5258908500","원(KRW)","변도영","070-4892-8100","경기도 수원시 권선구 산업로92번길 45 &nbsp"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"16898408","500","8449204000","원(KRW)","이민호","02-1522-9060","서울특별시 성동구 아차산로 49 서울숲코오롱디지털타워 3차 10층 "
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"85065562","500","42532781000","원(KRW)","손기영","043-652-2845","충청북도 제천시 바이오밸리로 59 &nbsp"
"182400","엔케이맥스","KOSDAQ","관리종목(소속부없음)",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"85518831","500","42759415500","원(KRW)","박상우","031-603-9218","경기도 성남시 분당구 돌마로 172 정자동, 헬스케어혁신파크 1층및6층 "
"348370","엔켐","KOSDAQ","벤처기업부",,"032001","기초 화학물질 제조업","12",,"19089312","500","9544656000","원(KRW)","오정강",,"충청북도 제천시 바이오밸리로 107 "
"058450","엔터파트너즈","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"11950864","500","5975432000","원(KRW)","홍상혁","070-5220-3960","서울특별시 강남구 언주로 702 13층(논현동,경남제약타워)"
"069410","엔텔스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"10244824","500","5122412000","원(KRW)","최일규","02-3218-1200","서울특별시 강남구 학동로 401 15층(청담동, 금하빌딩)"
"227950","엔투텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"103575530","100","10357553000","원(KRW)","김정민, 이욱재(각자대표)","031-651-6004","경기도 안성시 원곡면 원당로 157 -"
"291230","엔피","KOSDAQ","중견기업부",,"147509","기타 사업지원 서비스업","12",,"44083393","100","4408339300","원(KRW)","백승업, 최지훈","02-555-9736","서울특별시 강남구 도산대로 128 8층, 9층 "
"198080","엔피디","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"21535185","500","10767592500","원(KRW)","강명구","031-497-8112","경기도 안산시 단원구 시화벤처로 515 &nbsp"
"048830","엔피케이","KOSDAQ","중견기업부",,"032002","합성고무 및 플라스틱 물질 제조업","12",,"18723923","500","9361961500","원(KRW)","최윤혁","02-6053-0651","경상북도 구미시 옥계2공단로5길 7 - "
"096870","엘디티","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"6678400","500","3339200000","원(KRW)","정재천","041-520-7300","충청남도 천안시 서북구  한들1로 126-33 "
"290650","엘앤씨바이오","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"22684891","500","11388443500","원(KRW)","이환철","031-776-2975","경기도 성남시 중원구 둔촌대로 474, 605호, 606호, 607호 (선텍시티) "
"156100","엘앤케이바이오","KOSDAQ","벤처기업부",,"032701","의료용 기기 제조업","12",,"19936743","500","9968371500","원(KRW)","강국진(단독대표)","02-6717-1911","경기도 용인시 기흥구 동백중앙로16번길 16-25 201호 &nbsp"
"073110","엘엠에스","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"8895755","500","4522877500","원(KRW)","나우주, 조성민(각자대표)","031-421-2345","경기도 평택시 진위면 진위산단로 53-73 "
"083310","엘오티베큠","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"17810033","500","8905016500","원(KRW)","오흥식","031-677-4431","경기도 오산시 지곶중앙로 1-20 -"
"037950","엘컴텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"84447519","500","42223759500","원(KRW)","김충섭","031-379-5258","경기 평택시 진위면 갈곶리 110-1 "
"170920","엘티씨","KOSDAQ","벤처기업부",,"032001","기초 화학물질 제조업","12",,"9805620","500","4902810000","원(KRW)","최호성","031-383-6525","경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리) "
"058630","엠게임","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19543877","500","9771938500","원(KRW)","권이형","02-523-5854","서울특별시 금천구  가산디지털1로 145 에이스하이엔드타워3차 "
"058970","엠로","KOSDAQ","기술성장기업부","신속이전기업","105802","소프트웨어 개발 및 공급업","12",,"11212120","500","5970377000","원(KRW)","송재민","02-785-9848","서울특별시 영등포구 당산로41길 11, SK V1센터 E동 5층 &nbsp"
"019590","엠벤처투자","KOSDAQ","관리종목(소속부없음)",,"116402","신탁업 및 집합투자업","12",,"113966542","500","56983271000","원(KRW)","심성보(SHIM SUNG BO)","02-6000-5533","서울특별시 강남구 테헤란로82길 14 청풍빌딩 6층 "
"169330","엠브레인","KOSDAQ","중견기업부",,"137104","시장조사 및 여론조사업","06",,"18256918","500","9128459000","원(KRW)","최인수","02-3444-4000","서울특별시 강남구 강남대로 318 "
"373170","엠아이큐브솔루션","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"5037930","100","503793000","원(KRW)","박문원, 조영택","02-553-2171","서울특별시 서초구 효령로55길 23 3~5층 &nbsp"
"179290","엠아이텍","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"32365678","500","16376589000","원(KRW)","곽재오","070-4304-7443","경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍) "
"009780","엠에스씨","KOSDAQ","우량기업부",,"031007","기타 식품 제조업","12",,"17600000","500","8800000000","원(KRW)","김길제, 김호석","055 -389 -1001","경남 양산시 웅상읍 소주리 439-13 "
"123040","엠에스오토텍","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"45658277","500","22829138500","원(KRW)","김범준,이강섭","054-770-1810","경상북도 경주시  내남면 포석로 16-9 "
"323230","엠에프엠코리아","KOSDAQ","관리종목(소속부없음)",,"031403","편조의복 제조업","12",,"43274492","100","4327449200","원(KRW)","김현욱","02-558-7828","서울특별시 강남구 도곡로 204 동신빌딩 4층,5층"
"032790","엠젠솔루션","KOSDAQ","벤처기업부",,"074605","기계장비 및 관련 물품 도매업","12",,"41756563","500","20878281500","원(KRW)","조상환","02-3412-8777","서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동)"
"033160","엠케이전자","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"22066331","500","11033165500","원(KRW)","현기진","031-330-1900","경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 "
"347890","엠투아이","KOSDAQ","벤처기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"16913204","100","1691320400","원(KRW)","강원희","031-465-3366","경기도 안양시 동안구 시민대로327번길 11-35 엠투아이빌딩"
"033310","엠투엔","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"40342231","500","20171115500","원(KRW)","이승건","02-2636-2431","서울특별시 중구 소공로 109 한화빌딩 13층(소공동, 한화빌딩) "
"259630","엠플러스","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"12282402","500","6141201000","원(KRW)","김종성","043-272-7079","충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 "
"060850","영림원소프트랩","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8131000","500","4065500000","원(KRW)","권영범","02-2093-1100","서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 A동 23층 "
"143540","영우디에스피","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"44599895","500","22299947500","원(KRW)","박금성","041-418-4871","충청남도 천안시 서북구 성거읍 새터길 164 -"
"036560","영풍정밀","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"15750000","500","7875000000","원(KRW)","최창규, 이한성(각자대표)","02-519-3523","서울특별시 강남구 강남대로 542 "
"265560","영화테크","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"10690180","500","5345090000","원(KRW)","엄준형","041-585-2685","충청남도 아산시 둔포면 아산밸리로 132 &nbsp"
"036000","예림당","KOSDAQ","중견기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"23034277","500","11617138500","원(KRW)","나성훈","02-566-1004","서울시 성동구 아차산로 153
(성수동2가, 예림출판문화센터) "
"250930","예선테크","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"33000440","100","3300044000","원(KRW)","전춘섭","02-783-1101","경기도 군포시 공단로 356-3 (지번 주소: 경기도 군포시 산본1동 1026-2) "
"053280","예스24","KOSDAQ","우량기업부",,"074709","무점포 소매업","12",,"25000000","500","12500000000","원(KRW)","김석환, 최세라 (각자대표이사)","02-3215-9100","서울특별시 영등포구 은행로 11 "
"122640","예스티","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"20452733","500","10226366500","원(KRW)","장동복, 강임수 각자대표이사","031-612-3337","경기도 평택시 진위면 마산12로 27 예스티 "
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"245263481","무액면","1237660321","중국위안(CNY)","채정망","86-599-8508611","11 Wing Wo Street, Central, HONG KONG Unit 1, 9/F, Wo Hing Commercial Building"
"045060","오공","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"16941974","500","8470987000","원(KRW)","김윤정","032 -822 -5050","인천광역시 남동구  함박뫼로 341 "
"080520","오디텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"11746609","500","5873304500","원(KRW)","박병근","063-263-7626","전라북도 완주군 봉동읍 완주산단5로 87 "
"039830","오로라","KOSDAQ","우량기업부",,"137302","전문디자인업","12",,"10762890","500","5381445000","원(KRW)","노재연","02  -3420-4114","서울특별시 강남구 테헤란로 624 오로라빌딩 "
"322310","오로스테크놀로지","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"9366542","500","4683271000","원(KRW)","각자 대표이사 이준우, 최성원","031-8046-8800","경기도 화성시 동탄면 동탄산단6길 15-23 &nbsp"
"046120","오르비텍","KOSDAQ","중견기업부",,"137209","기타 과학기술 서비스업","12",,"27068824","500","13534412000","원(KRW)","도은성","02-852-2223","서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)"
"014940","오리엔탈정공","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"45573661","500","22786830500","원(KRW)","박세철","051-202-0101","부산광역시 강서구  녹산산단289로 6 오리엔탈정공"
"065500","오리엔트정공","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"31742912","500","15871456000","원(KRW)","장재진, 박영동","031-730-6707","경상북도 구미시 수출대로 9-1 26-5(공단동)"
"010470","오리콤","KOSDAQ","우량기업부",,"137103","광고업","12",,"11975050","1000","11975050000","원(KRW)","박병철, 정승우(각자 대표이사)","02-510-4077","서울특별시 강남구  언주로 726 두산빌딩 "
"417860","오브젠","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"3904850","500","1952425000","원(KRW)","전배문","02-3775-4600","서울특별시 영등포구 여의대로 14. 12층(여의도동, KT여의도타워) "
"352910","오비고","KOSDAQ","기술성장기업부","기술성장기업","106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"12194808","500","6097404000","원(KRW)","황도연","031-8033-3000","경기도 성남시 분당구 판교로 338 3층 &nbsp"
"053980","오상자이엘","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"18982783","500","9491391500","원(KRW)","이국래,김선기(각자 대표이사)","032-524-0700","인천 부평구 부평동 604-15 "
"036220","오상헬스케어","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"14489416","500","7339424000","원(KRW)","강철훈","031-460-0300","경기도 안양시 동안구 안양천동로 132 "
"052420","오성첨단소재","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"84353036","500","43562802000","원(KRW)","김유신","063-839-8780","전라북도 익산시 석암로17길 104 오성첨단소재(주) "
"039200","오스코텍","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"37993965","500","18996982500","원(KRW)","김정근, 윤태영","031-628-7613","경기도 성남시 분당구  대왕판교로 700 A-901(삼평동,코리아바이오파크)"
"226400","오스테오닉","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"20661601","500","10330800500","원(KRW)","이동원","02-6902-8400","서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호 "
"031510","오스템","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"28000000","500","14000000000","원(KRW)","김정우,김민석","041 -559 -2340","충청남도 천안시 동남구 수신면 수신로 739 "
"368970","오에스피","KOSDAQ","벤처기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"9346160","500","4673080000","원(KRW)","강재구","041-734-8445","충청남도 논산시 성동면 산업단지로2길 11 "
"138080","오이솔루션","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"10624095","500","5312047500","원(KRW)","박용관","062-602-7631","광주광역시 북구 첨단연신로30번길 53 -"
"080580","오킨스전자","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"17679298","500","8839649000","원(KRW)","전진국","031-460-3500","경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp"
"067170","오텍","KOSDAQ","중견기업부",,"033004","자동차 재제조 부품 제조업","12",,"15391605","500","7695802500","원(KRW)","강성희, 소남영(각자 대표이사)","02-2628-0660","충청남도 예산군  고덕면 예덕로 1033-36 "
"353590","오토앤","KOSDAQ","중견기업부",,"074502","자동차 부품 및 내장품 판매업","12",,"12875570","500","6437785000","원(KRW)","최찬욱","16447160","경기도 안양시 만안구 전파로24번길 63 "
"173130","오파스넷","KOSDAQ","우량기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"13046473","500","6523236500","원(KRW)","장수현","02-2193-8600","서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) "
"440320","오픈놀","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"9805000","100","980500000","원(KRW)","권인택","070-8771-3056","서울특별시 영등포구 양평로 2(당산동6가) "
"049480","오픈베이스","KOSDAQ","우량기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"31422383","500","15711191500","원(KRW)","황철이, 정진섭(각자 대표이사)","02  -3404-5601","서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","이익미실현기업","105802","소프트웨어 개발 및 공급업","12",,"21838032","100","2183803200","원(KRW)","이성현","02-2038-7507","서울특별시 강남구 역삼로 114 현죽빌딩 13층 "
"309930","오하임앤컴퍼니","KOSDAQ","중견기업부",,"074705","기타 생활용품 소매업","12",,"21290990","100","2129099000","원(KRW)","나형균","02-2020-7637","서울특별시 서초구 서초대로 396 강남빌딩 21층 "
"244460","올리패스","KOSDAQ","관리종목(소속부없음)",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"31240601","500","15620300500","원(KRW)","정신","02-6488-2200","경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층"
"226950","올릭스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"16592397","500","8296198500","원(KRW)","이동기","031-779-8400","경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp"
